state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price,fetch_timestamp
Tamil Nadu,Coimbatore,Mettupalayam(Uzhavar Sandhai ) APMC,Drumstick,Drumstick,Local,08/01/2026,13000.0,14000.0,13500.0,2026-01-09T01:50:05.861050
Tamil Nadu,Coimbatore,Mettupalayam(Uzhavar Sandhai ) APMC,Yam(Ratalu),Yam (Ratalu),Local,08/01/2026,4000.0,5000.0,4500.0,2026-01-09T01:50:05.861050
Tamil Nadu,Coimbatore,Mettupalayam(Uzhavar Sandhai ) APMC,Lemon,Lemon,Local,08/01/2026,4500.0,5000.0,4750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Coimbatore,Mettupalayam(Uzhavar Sandhai ) APMC,Mashrooms,Mashrooms,Local,08/01/2026,3500.0,4000.0,3750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Coimbatore,Mettupalayam(Uzhavar Sandhai ) APMC,Turnip,Turnip,Local,08/01/2026,4000.0,5000.0,4500.0,2026-01-09T01:50:05.861050
Tamil Nadu,Coimbatore,Mettupalayam(Uzhavar Sandhai ) APMC,Amla(Nelli Kai),Amla,Local,08/01/2026,7000.0,8000.0,7500.0,2026-01-09T01:50:05.861050
Uttar Pradesh,Sant Kabir Nagar,Khalilabad APMC,Tomato,Tomato,Medium,08/01/2026,1800.0,1800.0,1800.0,2026-01-09T01:50:05.861050
Uttar Pradesh,Kanpur Dehat,Pukharayan APMC,Paddy(Common),Common,FAQ,08/01/2026,2365.0,2372.0,2369.0,2026-01-09T01:50:05.861050
Uttar Pradesh,Kanpur Dehat,Pukharayan APMC,Apple,Delicious,Grade B,08/01/2026,6150.0,6180.0,6170.0,2026-01-09T01:50:05.861050
Uttar Pradesh,Kanpur Dehat,Pukharayan APMC,Brinjal,Brinjal,FAQ,08/01/2026,1570.0,1590.0,1580.0,2026-01-09T01:50:05.861050
Uttar Pradesh,Kanpur Dehat,Pukharayan APMC,Mustard,Sarson(Black),FAQ,08/01/2026,6800.0,6825.0,6815.0,2026-01-09T01:50:05.861050
Uttar Pradesh,Kanpur Dehat,Pukharayan APMC,Bottle gourd,Bottle Gourd,FAQ,08/01/2026,1660.0,1680.0,1670.0,2026-01-09T01:50:05.861050
Uttar Pradesh,Kanpur Dehat,Pukharayan APMC,Green Chilli,Green Chilly,FAQ,08/01/2026,3610.0,3630.0,3620.0,2026-01-09T01:50:05.861050
Uttar Pradesh,Kanpur Dehat,Pukharayan APMC,Onion,Red,FAQ,08/01/2026,1440.0,1460.0,1450.0,2026-01-09T01:50:05.861050
Uttar Pradesh,Kanpur Dehat,Pukharayan APMC,Potato,Local,FAQ,08/01/2026,670.0,690.0,680.0,2026-01-09T01:50:05.861050
Uttar Pradesh,Bijnor,Kiratpur APMC,Banana - Green,Banana - Green,Medium,08/01/2026,1600.0,1700.0,1650.0,2026-01-09T01:50:05.861050
Kerala,Idukki,Thodupuzha APMC,Ashgourd,Ashgourd,Large,08/01/2026,3100.0,3300.0,3300.0,2026-01-09T01:50:05.861050
Kerala,Idukki,Thodupuzha APMC,Cauliflower,Other,Large,08/01/2026,5600.0,5800.0,5800.0,2026-01-09T01:50:05.861050
Andhra Pradesh,East Godavari,Ravulapelem APMC,Banana,Chakkarakeli(Red),Local,08/01/2026,2800.0,3900.0,3700.0,2026-01-09T01:50:05.861050
Uttar Pradesh,Bareilly,Anwala APMC,Pumpkin,Pumpkin,FAQ,08/01/2026,1200.0,1200.0,1200.0,2026-01-09T01:50:05.861050
Uttar Pradesh,Bareilly,Anwala APMC,Cauliflower,Cauliflower,FAQ,08/01/2026,700.0,700.0,700.0,2026-01-09T01:50:05.861050
Uttar Pradesh,Bareilly,Anwala APMC,Potato,Potato,FAQ,08/01/2026,700.0,700.0,700.0,2026-01-09T01:50:05.861050
Uttar Pradesh,Badaun,Dataganj APMC,Paddy(Common),Sarvati,FAQ,08/01/2026,2400.0,2500.0,2450.0,2026-01-09T01:50:05.861050
Uttar Pradesh,Shamli,Shamli APMC,Gur(Jaggery),Yellow,FAQ,08/01/2026,4100.0,4200.0,4150.0,2026-01-09T01:50:05.861050
Uttar Pradesh,Shamli,Shamli APMC,Brinjal,Round/Long,FAQ,08/01/2026,1420.0,1520.0,1470.0,2026-01-09T01:50:05.861050
Uttar Pradesh,Shamli,Shamli APMC,Guava,Guava,Medium,08/01/2026,3150.0,3250.0,3200.0,2026-01-09T01:50:05.861050
Uttar Pradesh,Shamli,Shamli APMC,Carrot,Carrot,FAQ,08/01/2026,900.0,1000.0,950.0,2026-01-09T01:50:05.861050
Uttar Pradesh,Shamli,Shamli APMC,Cauliflower,Cauliflower,FAQ,08/01/2026,925.0,1025.0,975.0,2026-01-09T01:50:05.861050
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,Ginger(Green),Green Ginger,FAQ,08/01/2026,3000.0,5200.0,4500.0,2026-01-09T01:50:05.861050
Uttar Pradesh,Badaun,Shahaswan APMC,Onion,Red,Medium,08/01/2026,1200.0,1200.0,1200.0,2026-01-09T01:50:05.861050
Uttar Pradesh,Badaun,Shahaswan APMC,Potato,Potato,Medium,08/01/2026,800.0,800.0,800.0,2026-01-09T01:50:05.861050
Uttar Pradesh,Agra,Samsabad APMC,Potato,Local,Local,08/01/2026,600.0,800.0,700.0,2026-01-09T01:50:05.861050
Uttar Pradesh,Shamli,Thanabhavan APMC,Guava,Guava,Medium,08/01/2026,3000.0,3200.0,3100.0,2026-01-09T01:50:05.861050
Uttar Pradesh,Shamli,Thanabhavan APMC,Ginger(Green),Green Ginger,FAQ,08/01/2026,5100.0,5200.0,5150.0,2026-01-09T01:50:05.861050
Uttar Pradesh,Shamli,Thanabhavan APMC,Carrot,Carrot,FAQ,08/01/2026,1100.0,1200.0,1150.0,2026-01-09T01:50:05.861050
Tamil Nadu,Karur,Karur(Uzhavar Sandhai ) APMC,Chikoos(Sapota),Sapota,Local,08/01/2026,4500.0,5000.0,4750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Karur,Karur(Uzhavar Sandhai ) APMC,Bottle gourd,Bottle Gourd,Local,08/01/2026,1500.0,2000.0,1750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Karur,Karur(Uzhavar Sandhai ) APMC,Banana - Green,Banana - Green,Local,08/01/2026,3500.0,4000.0,3750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Karur,Karur(Uzhavar Sandhai ) APMC,Ginger(Green),Green Ginger,Local,08/01/2026,7500.0,8000.0,7750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Karur,Karur(Uzhavar Sandhai ) APMC,Snakeguard,Snakeguard,Local,08/01/2026,2500.0,3000.0,2750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Karur,Karur(Uzhavar Sandhai ) APMC,Chow Chow,Chow Chow,Local,08/01/2026,2000.0,2500.0,2250.0,2026-01-09T01:50:05.861050
Tripura,Sepahijala,Boxonagar,Banana - Green,Banana - Green,Medium,08/01/2026,5000.0,7000.0,6000.0,2026-01-09T01:50:05.861050
Tripura,Sepahijala,Boxonagar,Green Chilli,Green Chilly,Medium,08/01/2026,5000.0,6000.0,5500.0,2026-01-09T01:50:05.861050
Tripura,Sepahijala,Boxonagar,Cucumbar(Kheera),Cucumbar,Medium,08/01/2026,3000.0,3800.0,3500.0,2026-01-09T01:50:05.861050
Tripura,Dhalai,Masli,Brinjal,Round/Long,Local,08/01/2026,2000.0,3000.0,2500.0,2026-01-09T01:50:05.861050
Tripura,Dhalai,Masli,Cabbage,Cabbage,Local,08/01/2026,2000.0,2500.0,2200.0,2026-01-09T01:50:05.861050
Tripura,Dhalai,Masli,Green Chilli,Green Chilly,Local,08/01/2026,8000.0,10000.0,9000.0,2026-01-09T01:50:05.861050
Tripura,Unokoti,Machmara,Cabbage,Cabbage,FAQ,08/01/2026,1500.0,1700.0,1600.0,2026-01-09T01:50:05.861050
Tripura,Unokoti,Machmara,Cauliflower,Cauliflower,FAQ,08/01/2026,3400.0,3600.0,3500.0,2026-01-09T01:50:05.861050
Tripura,Unokoti,Machmara,Green Chilli,Green Chilly,FAQ,08/01/2026,6600.0,6800.0,6700.0,2026-01-09T01:50:05.861050
Assam,Kamrup,Pamohi(Garchuk) APMC,Beetroot,Beetroot,FAQ,08/01/2026,2500.0,4000.0,3200.0,2026-01-09T01:50:05.861050
Assam,Kamrup,Pamohi(Garchuk) APMC,Cucumbar(Kheera),Cucumbar,FAQ,08/01/2026,2500.0,3500.0,3000.0,2026-01-09T01:50:05.861050
Assam,Kamrup,Pamohi(Garchuk) APMC,Capsicum,Capsicum,FAQ,08/01/2026,4000.0,6000.0,5500.0,2026-01-09T01:50:05.861050
Assam,Kamrup,Pamohi(Garchuk) APMC,Carrot,Carrot,FAQ,08/01/2026,2000.0,3000.0,2500.0,2026-01-09T01:50:05.861050
Assam,Kamrup,Pamohi(Garchuk) APMC,Banana - Green,Banana - Green,FAQ,08/01/2026,2.5,2.75,2.6,2026-01-09T01:50:05.861050
Assam,Kamrup,Pamohi(Garchuk) APMC,Raddish,Raddish,FAQ,08/01/2026,1200.0,1800.0,1400.0,2026-01-09T01:50:05.861050
Assam,Kamrup,Pamohi(Garchuk) APMC,Spinach,Spinach,FAQ,08/01/2026,2500.0,4000.0,3000.0,2026-01-09T01:50:05.861050
Madhya Pradesh,Jabalpur,Paatan APMC,Black Gram(Urd Beans)(Whole),Urda/Urd,FAQ,08/01/2026,7095.0,7455.0,7455.0,2026-01-09T01:50:05.861050
Tamil Nadu,Coimbatore,Kurichi(Uzhavar Sandhai ) APMC,Onion,Bellary,Local,08/01/2026,2500.0,3200.0,2850.0,2026-01-09T01:50:05.861050
Tamil Nadu,Coimbatore,Kurichi(Uzhavar Sandhai ) APMC,Green Chilli,Green Chilly,Local,08/01/2026,4500.0,5500.0,5000.0,2026-01-09T01:50:05.861050
Tamil Nadu,Coimbatore,Kurichi(Uzhavar Sandhai ) APMC,Sweet Potato,Hosur Red,Local,08/01/2026,3000.0,3500.0,3250.0,2026-01-09T01:50:05.861050
Tamil Nadu,Coimbatore,Kurichi(Uzhavar Sandhai ) APMC,Raddish,Raddish,Local,08/01/2026,2500.0,3000.0,2750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Coimbatore,Kurichi(Uzhavar Sandhai ) APMC,Green Avare(W),Avare (W),Local,08/01/2026,3000.0,3500.0,3250.0,2026-01-09T01:50:05.861050
Tamil Nadu,Cuddalore,Cuddalore(Uzhavar Sandhai ) APMC,Groundnut,Big (With Shell),Local,08/01/2026,6000.0,7000.0,6500.0,2026-01-09T01:50:05.861050
Tamil Nadu,Cuddalore,Cuddalore(Uzhavar Sandhai ) APMC,Onion,Bellary,Local,08/01/2026,3000.0,3500.0,3250.0,2026-01-09T01:50:05.861050
Tamil Nadu,Cuddalore,Cuddalore(Uzhavar Sandhai ) APMC,Potato,Red Nanital,Local,08/01/2026,5000.0,5000.0,5000.0,2026-01-09T01:50:05.861050
Tamil Nadu,Cuddalore,Cuddalore(Uzhavar Sandhai ) APMC,Cluster beans,Cluster Beans,Local,08/01/2026,5000.0,5000.0,5000.0,2026-01-09T01:50:05.861050
Tamil Nadu,Cuddalore,Cuddalore(Uzhavar Sandhai ) APMC,Ginger(Green),Green Ginger,Local,08/01/2026,8000.0,8000.0,8000.0,2026-01-09T01:50:05.861050
Tamil Nadu,Cuddalore,Cuddalore(Uzhavar Sandhai ) APMC,Sweet Potato,Hosur Red,Local,08/01/2026,5000.0,6000.0,5500.0,2026-01-09T01:50:05.861050
Tamil Nadu,Cuddalore,Cuddalore(Uzhavar Sandhai ) APMC,Mint(Pudina),Mint(Pudina),Local,08/01/2026,3000.0,3000.0,3000.0,2026-01-09T01:50:05.861050
Tamil Nadu,Cuddalore,Chidambaram(Uzhavar Sandhai ) APMC,Potato,Red Nanital,Local,08/01/2026,4000.0,4000.0,4000.0,2026-01-09T01:50:05.861050
Tamil Nadu,Cuddalore,Chidambaram(Uzhavar Sandhai ) APMC,Onion Green,Onion Green,Local,08/01/2026,6000.0,6000.0,6000.0,2026-01-09T01:50:05.861050
Tamil Nadu,Cuddalore,Viruthachalam(Uzhavar Sandhai ) APMC,Papaya,Papaya,Local,08/01/2026,3500.0,4500.0,4000.0,2026-01-09T01:50:05.861050
Tamil Nadu,Cuddalore,Viruthachalam(Uzhavar Sandhai ) APMC,Ashgourd,Gouard,Local,08/01/2026,3000.0,3000.0,3000.0,2026-01-09T01:50:05.861050
Tamil Nadu,Cuddalore,Viruthachalam(Uzhavar Sandhai ) APMC,Coconut,Coconut,Local,08/01/2026,5500.0,5500.0,5500.0,2026-01-09T01:50:05.861050
Tamil Nadu,Cuddalore,Viruthachalam(Uzhavar Sandhai ) APMC,Raddish,Raddish,Local,08/01/2026,2000.0,2000.0,2000.0,2026-01-09T01:50:05.861050
Tamil Nadu,Cuddalore,Panruti(Uzhavar Sandhai ) APMC,Banana - Green,Banana - Green,Local,08/01/2026,3000.0,3000.0,3000.0,2026-01-09T01:50:05.861050
Tamil Nadu,Dharmapuri,Dharmapuri(Uzhavar Sandhai ) APMC,Cluster beans,Cluster Beans,Local,08/01/2026,6200.0,6500.0,6350.0,2026-01-09T01:50:05.861050
Tamil Nadu,Dharmapuri,Dharmapuri(Uzhavar Sandhai ) APMC,Banana - Green,Banana - Green,Local,08/01/2026,2800.0,3000.0,2900.0,2026-01-09T01:50:05.861050
Tamil Nadu,Dharmapuri,Dharmapuri(Uzhavar Sandhai ) APMC,Coconut,Coconut,Local,08/01/2026,8000.0,8400.0,8200.0,2026-01-09T01:50:05.861050
Tamil Nadu,Dharmapuri,Dharmapuri(Uzhavar Sandhai ) APMC,Beetroot,Beetroot,Local,08/01/2026,3600.0,3800.0,3700.0,2026-01-09T01:50:05.861050
Tamil Nadu,Dharmapuri,Dharmapuri(Uzhavar Sandhai ) APMC,Ridgeguard(Tori),Ridgeguard(Tori),Local,08/01/2026,2300.0,2500.0,2400.0,2026-01-09T01:50:05.861050
Tamil Nadu,Dharmapuri,Dharmapuri(Uzhavar Sandhai ) APMC,Drumstick,Drumstick,Local,08/01/2026,15500.0,16000.0,15750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Dharmapuri,Dharmapuri(Uzhavar Sandhai ) APMC,Indian Beans(Seam),Indian Beans (Seam),Local,08/01/2026,3800.0,4000.0,3900.0,2026-01-09T01:50:05.861050
Tamil Nadu,Dharmapuri,Dharmapuri(Uzhavar Sandhai ) APMC,Lemon,Lemon,Local,08/01/2026,7600.0,8000.0,7800.0,2026-01-09T01:50:05.861050
Tamil Nadu,Dharmapuri,Dharmapuri(Uzhavar Sandhai ) APMC,Colacasia,Colacasia,Local,08/01/2026,5000.0,5200.0,5100.0,2026-01-09T01:50:05.861050
Tamil Nadu,Dharmapuri,Dharmapuri(Uzhavar Sandhai ) APMC,Mint(Pudina),Mint(Pudina),Local,08/01/2026,5700.0,6000.0,5850.0,2026-01-09T01:50:05.861050
Tamil Nadu,Dharmapuri,Pennagaram(Uzhavar Sandhai ) APMC,Potato,Red Nanital,Local,08/01/2026,2800.0,3000.0,2900.0,2026-01-09T01:50:05.861050
Tamil Nadu,Dharmapuri,Pennagaram(Uzhavar Sandhai ) APMC,Coriander(Leaves),I Sort,Local,08/01/2026,1800.0,2000.0,1900.0,2026-01-09T01:50:05.861050
Tamil Nadu,Dharmapuri,Pennagaram(Uzhavar Sandhai ) APMC,Amaranthus,Amaranthus,Local,08/01/2026,2300.0,2500.0,2400.0,2026-01-09T01:50:05.861050
Tamil Nadu,Dharmapuri,Pennagaram(Uzhavar Sandhai ) APMC,Green Chilli,Green Chilly,Local,08/01/2026,3800.0,4000.0,3900.0,2026-01-09T01:50:05.861050
Tamil Nadu,Dharmapuri,Pennagaram(Uzhavar Sandhai ) APMC,Coconut,Coconut,Local,08/01/2026,7800.0,8000.0,7900.0,2026-01-09T01:50:05.861050
Tamil Nadu,Dharmapuri,Pennagaram(Uzhavar Sandhai ) APMC,Green Avare(W),Avare (W),Local,08/01/2026,3800.0,4000.0,3900.0,2026-01-09T01:50:05.861050
Tamil Nadu,Dharmapuri,Pennagaram(Uzhavar Sandhai ) APMC,Drumstick,Drumstick,Local,08/01/2026,11800.0,12000.0,11900.0,2026-01-09T01:50:05.861050
Tamil Nadu,Dharmapuri,Pennagaram(Uzhavar Sandhai ) APMC,Mashrooms,Mashrooms,Local,08/01/2026,1800.0,2000.0,1900.0,2026-01-09T01:50:05.861050
Tamil Nadu,Dharmapuri,Palacode(Uzhavar Sandhai ) APMC,Ashgourd,Gouard,Local,08/01/2026,1800.0,2000.0,1900.0,2026-01-09T01:50:05.861050
Tamil Nadu,Dharmapuri,Palacode(Uzhavar Sandhai ) APMC,Beans,Beans (Whole),Local,08/01/2026,3600.0,4000.0,3800.0,2026-01-09T01:50:05.861050
Tamil Nadu,Dharmapuri,Palacode(Uzhavar Sandhai ) APMC,Thondekai,Thondekai,Local,08/01/2026,5500.0,6000.0,5750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Dharmapuri,Palacode(Uzhavar Sandhai ) APMC,Green Avare(W),Avare (W),Local,08/01/2026,2300.0,2500.0,2400.0,2026-01-09T01:50:05.861050
Tamil Nadu,Dharmapuri,Palacode(Uzhavar Sandhai ) APMC,Drumstick,Drumstick,Local,08/01/2026,15500.0,16000.0,15750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Dharmapuri,Palacode(Uzhavar Sandhai ) APMC,Elephant Yam(Suran)/Amorphophallus,Elephant Yam (Suran),Local,08/01/2026,6500.0,7000.0,6750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Dharmapuri,Palacode(Uzhavar Sandhai ) APMC,Amla(Nelli Kai),Amla,Local,08/01/2026,7500.0,8000.0,7750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Dharmapuri,AJattihalli(Uzhavar Sandhai ) APMC,Onion,Bellary,Local,08/01/2026,3000.0,3600.0,3300.0,2026-01-09T01:50:05.861050
Tamil Nadu,Dharmapuri,AJattihalli(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),Bhindi,Local,08/01/2026,2400.0,2400.0,2400.0,2026-01-09T01:50:05.861050
Tamil Nadu,Dharmapuri,AJattihalli(Uzhavar Sandhai ) APMC,Raddish,Raddish,Local,08/01/2026,800.0,1000.0,900.0,2026-01-09T01:50:05.861050
Tamil Nadu,Dharmapuri,AJattihalli(Uzhavar Sandhai ) APMC,Elephant Yam(Suran)/Amorphophallus,Elephant Yam (Suran),Local,08/01/2026,4000.0,4000.0,4000.0,2026-01-09T01:50:05.861050
Tamil Nadu,Dharmapuri,AJattihalli(Uzhavar Sandhai ) APMC,Yam(Ratalu),Yam (Ratalu),Local,08/01/2026,8000.0,8000.0,8000.0,2026-01-09T01:50:05.861050
Tamil Nadu,Dindigul,Dindigul(Uzhavar Sandhai ) APMC,Green Chilli,Green Chilly,Local,08/01/2026,5000.0,6000.0,5500.0,2026-01-09T01:50:05.861050
Tamil Nadu,Dindigul,Dindigul(Uzhavar Sandhai ) APMC,Beans,Beans (Whole),Local,08/01/2026,4000.0,5000.0,4500.0,2026-01-09T01:50:05.861050
Tamil Nadu,Dindigul,Dindigul(Uzhavar Sandhai ) APMC,Tapioca,Tapioca,Local,08/01/2026,2500.0,3000.0,2750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Dindigul,Dindigul(Uzhavar Sandhai ) APMC,Ginger(Green),Green Ginger,Local,08/01/2026,7000.0,8000.0,7500.0,2026-01-09T01:50:05.861050
Tamil Nadu,Dindigul,Dindigul(Uzhavar Sandhai ) APMC,Coconut,Coconut,Local,08/01/2026,6000.0,6500.0,6250.0,2026-01-09T01:50:05.861050
Tamil Nadu,Dindigul,Dindigul(Uzhavar Sandhai ) APMC,Mango(Raw-Ripe),Mango - Raw-Ripe,Local,08/01/2026,8000.0,10000.0,9000.0,2026-01-09T01:50:05.861050
Tamil Nadu,Dindigul,Dindigul(Uzhavar Sandhai ) APMC,Indian Beans(Seam),Indian Beans (Seam),Local,08/01/2026,5000.0,6000.0,5500.0,2026-01-09T01:50:05.861050
Tamil Nadu,Dindigul,Dindigul(Uzhavar Sandhai ) APMC,Lemon,Lemon,Local,08/01/2026,5000.0,6000.0,5500.0,2026-01-09T01:50:05.861050
Tamil Nadu,Dindigul,Dindigul(Uzhavar Sandhai ) APMC,Colacasia,Colacasia,Local,08/01/2026,5000.0,6000.0,5500.0,2026-01-09T01:50:05.861050
Tamil Nadu,Dindigul,Palani(Uzhavar Sandhai ) APMC,Coriander(Leaves),I Sort,Local,08/01/2026,2000.0,2500.0,2250.0,2026-01-09T01:50:05.861050
Tamil Nadu,Dindigul,Palani(Uzhavar Sandhai ) APMC,Papaya,Papaya,Local,08/01/2026,2000.0,2500.0,2250.0,2026-01-09T01:50:05.861050
Tamil Nadu,Dindigul,Palani(Uzhavar Sandhai ) APMC,Ginger(Green),Green Ginger,Local,08/01/2026,6000.0,7000.0,6500.0,2026-01-09T01:50:05.861050
Tamil Nadu,Dindigul,Palani(Uzhavar Sandhai ) APMC,Carrot,Pusakesar,Local,08/01/2026,3000.0,4800.0,3900.0,2026-01-09T01:50:05.861050
Tamil Nadu,Dindigul,Palani(Uzhavar Sandhai ) APMC,Beetroot,Beetroot,Local,08/01/2026,2000.0,4000.0,3000.0,2026-01-09T01:50:05.861050
Tamil Nadu,Dindigul,Palani(Uzhavar Sandhai ) APMC,Thondekai,Thondekai,Local,08/01/2026,3000.0,3500.0,3250.0,2026-01-09T01:50:05.861050
Tamil Nadu,Dindigul,Palani(Uzhavar Sandhai ) APMC,Knool Khol,Knool Khol,Local,08/01/2026,3500.0,4000.0,3750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Dindigul,Palani(Uzhavar Sandhai ) APMC,Tender Coconut,Tender Coconut,Local,08/01/2026,3000.0,3500.0,3250.0,2026-01-09T01:50:05.861050
Tamil Nadu,Dindigul,Palani(Uzhavar Sandhai ) APMC,Indian Beans(Seam),Indian Beans (Seam),Local,08/01/2026,5000.0,6000.0,5500.0,2026-01-09T01:50:05.861050
Tamil Nadu,Dindigul,Palani(Uzhavar Sandhai ) APMC,Custard Apple(Sharifa),Custard Apple(Sharifa),Local,08/01/2026,4000.0,5000.0,4500.0,2026-01-09T01:50:05.861050
Tamil Nadu,Dindigul,Palani(Uzhavar Sandhai ) APMC,Onion Green,Onion Green,Local,08/01/2026,2500.0,4800.0,3650.0,2026-01-09T01:50:05.861050
Tamil Nadu,Dindigul,Chinnalapatti(Uzhavar Sandhai ) APMC,Coriander(Leaves),I Sort,Local,08/01/2026,2000.0,2500.0,2250.0,2026-01-09T01:50:05.861050
Tamil Nadu,Dindigul,Chinnalapatti(Uzhavar Sandhai ) APMC,Bottle gourd,Bottle Gourd,Local,08/01/2026,2000.0,2500.0,2250.0,2026-01-09T01:50:05.861050
Tamil Nadu,Dindigul,Chinnalapatti(Uzhavar Sandhai ) APMC,Beetroot,Beetroot,Local,08/01/2026,5500.0,6000.0,5750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Erode,Periyar Nagar(Uzhavar Sandhai ) APMC,Groundnut,Big (With Shell),Local,08/01/2026,4000.0,4500.0,4250.0,2026-01-09T01:50:05.861050
Tamil Nadu,Erode,Periyar Nagar(Uzhavar Sandhai ) APMC,Coriander(Leaves),I Sort,Local,08/01/2026,3600.0,4000.0,3800.0,2026-01-09T01:50:05.861050
Tamil Nadu,Erode,Periyar Nagar(Uzhavar Sandhai ) APMC,Bottle gourd,Bottle Gourd,Local,08/01/2026,1600.0,1800.0,1700.0,2026-01-09T01:50:05.861050
Tamil Nadu,Erode,Periyar Nagar(Uzhavar Sandhai ) APMC,Snakeguard,Snakeguard,Local,08/01/2026,3000.0,3200.0,3100.0,2026-01-09T01:50:05.861050
Tamil Nadu,Erode,Periyar Nagar(Uzhavar Sandhai ) APMC,Amla(Nelli Kai),Amla,Local,08/01/2026,6000.0,6400.0,6200.0,2026-01-09T01:50:05.861050
Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ) APMC,Onion,Bellary,Local,08/01/2026,3500.0,4000.0,3750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ) APMC,Cauliflower,Ranchi,Local,08/01/2026,3500.0,4000.0,3750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ) APMC,Banana - Green,Banana - Green,Local,08/01/2026,2600.0,2800.0,2700.0,2026-01-09T01:50:05.861050
Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ) APMC,Beans,Beans (Whole),Local,08/01/2026,4000.0,4200.0,4100.0,2026-01-09T01:50:05.861050
Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ) APMC,Ginger(Green),Green Ginger,Local,08/01/2026,5000.0,5200.0,5100.0,2026-01-09T01:50:05.861050
Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ) APMC,Carrot,Pusakesar,Local,08/01/2026,4200.0,4500.0,4350.0,2026-01-09T01:50:05.861050
Tamil Nadu,Erode,Perundurai(Uzhavar Sandhai ) APMC,Cabbage,Cabbage,Local,08/01/2026,2000.0,2500.0,2250.0,2026-01-09T01:50:05.861050
Tamil Nadu,Erode,Thalavadi(Uzhavar Sandhai ) APMC,Beans,Beans (Whole),Local,08/01/2026,2500.0,3000.0,2750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Erode,Thalavadi(Uzhavar Sandhai ) APMC,Sweet Potato,Hosur Red,Local,08/01/2026,3500.0,4000.0,3750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Erode,Thalavadi(Uzhavar Sandhai ) APMC,Snakeguard,Snakeguard,Local,08/01/2026,1600.0,2000.0,1800.0,2026-01-09T01:50:05.861050
Tamil Nadu,Kancheepuram,Kancheepuram(Uzhavar Sandhai ) APMC,Onion,Bellary,Local,08/01/2026,3000.0,3500.0,3250.0,2026-01-09T01:50:05.861050
Tamil Nadu,Kancheepuram,Kancheepuram(Uzhavar Sandhai ) APMC,Potato,Red Nanital,Local,08/01/2026,3000.0,4000.0,3500.0,2026-01-09T01:50:05.861050
Tamil Nadu,Kancheepuram,Kancheepuram(Uzhavar Sandhai ) APMC,Cauliflower,Ranchi,Local,08/01/2026,3000.0,3500.0,3250.0,2026-01-09T01:50:05.861050
Tamil Nadu,Kancheepuram,Kancheepuram(Uzhavar Sandhai ) APMC,Brinjal,Round,Local,08/01/2026,3000.0,3500.0,3250.0,2026-01-09T01:50:05.861050
Tamil Nadu,Kancheepuram,Kancheepuram(Uzhavar Sandhai ) APMC,Bitter gourd,Bitter Gourd,Local,08/01/2026,5000.0,6000.0,5500.0,2026-01-09T01:50:05.861050
Tamil Nadu,Kancheepuram,Kancheepuram(Uzhavar Sandhai ) APMC,Green Chilli,Green Chilly,Local,08/01/2026,5000.0,6000.0,5500.0,2026-01-09T01:50:05.861050
Tamil Nadu,Kancheepuram,Kancheepuram(Uzhavar Sandhai ) APMC,Carrot,Pusakesar,Local,08/01/2026,4000.0,5000.0,4500.0,2026-01-09T01:50:05.861050
Tamil Nadu,Kancheepuram,Kancheepuram(Uzhavar Sandhai ) APMC,Cabbage,Cabbage,Local,08/01/2026,2000.0,2500.0,2250.0,2026-01-09T01:50:05.861050
Tamil Nadu,Kancheepuram,Padappai(Uzhavar Sandhai ) APMC,Bottle gourd,Bottle Gourd,Local,08/01/2026,2500.0,3500.0,3000.0,2026-01-09T01:50:05.861050
Tamil Nadu,Kancheepuram,Padappai(Uzhavar Sandhai ) APMC,Beans,Beans (Whole),Local,08/01/2026,2500.0,3000.0,2750.0,2026-01-09T01:50:05.861050
